station_id,lat,lon,elev,state,name,gsn_flag,hcn/crn_flag,wmo_id
US1TXFY0047,29.9533,-97.0277,88.7,TX,WEST POINT 0.8 NE,,,
US1TXFY0050,29.8224,-96.7873,73.5,TX,LA GRANGE 8.1 SE,,,
US1TXFY0052,29.9288,-96.8248,114.9,TX,LA GRANGE 3.5 ENE,,,
US1TXFY0053,29.8787,-96.9248,81.7,TX,LA GRANGE 3.5 SW,,,
US1TXFY0054,29.8487,-97.1777,120.7,TX,FLATONIA 11.9 NNW,,,
US1TXFY0055,29.9104,-96.8735,86.0,TX,LA GRANGE 0.3 ENE,,,
US1TXFY0056,29.7815,-96.9615,127.4,TX,SCHULENBURG 7.7 NNW,,,
US1TXGA0005,33.4204,-96.57,241.1,TX,VAN ALSTYNE 0.2 E,,,
US1TXGA0007,33.7608,-96.5514,238.7,TX,DENISON 0.8 ENE,,,
US1TXGA0008,33.6331,-96.5824,227.4,TX,SHERMAN 1.9 ENE,,,
US1TXGA0009,33.8183,-96.7826,215.2,TX,POTTSBORO 7.1 WNW,,,
US1TXGA0010,33.7293,-96.8505,214.3,TX,SADLER 3.2 N,,,
US1TXGA0011,33.4962,-96.5067,239.6,TX,WHITEWRIGHT 6.5 W,,,
US1TXGA0014,33.6397,-96.55,216.4,TX,SHERMAN 3.7 ENE,,,
US1TXGA0015,33.8364,-96.8817,210.3,TX,GORDONVILLE 3.3 NNW,,,
US1TXGA0016,33.7803,-96.6817,218.5,TX,POTTSBORO 0.8 NW,,,
US1TXGA0017,33.4477,-96.4723,210.9,TX,VAN ALSTYNE 6.2 ENE,,,
US1TXGA0019,33.6544,-96.6551,237.4,TX,SHERMAN 3.6 NW,,,
US1TXGA0020,33.5894,-96.6911,257.6,TX,SHERMAN 5.1 WSW,,,
US1TXGA0023,33.6203,-96.7658,222.8,TX,SOUTHMAYD 2.6 W,,,
US1TXGA0025,33.7066,-96.6245,243.2,TX,DENISON 4.9 SW,,,
US1TXGA0026,33.8459,-96.8304,214.0,TX,GORDONVILLE 3.6 NNE,,,
US1TXGA0027,33.5004,-96.6174,260.9,TX,HOWE 0.9 SSW,,,
US1TXGA0029,33.5903,-96.5256,222.2,TX,SHERMAN 5.2 ESE,,,
US1TXGA0030,33.561,-96.5649,237.7,TX,HOWE 4.3 NE,,,
US1TXGA0032,33.4126,-96.5744,240.8,TX,VAN ALSTYNE 0.5 S,,,
US1TXGA0034,33.6114,-96.4289,217.6,TX,BELLS 1.1 WSW,,,
US1TXGA0035,33.4974,-96.6166,260.6,TX,HOWE 1.1 S,,,
US1TXGA0036,33.4631,-96.9136,200.6,TX,TIOGA 0.7 SSE,,,
US1TXGA0037,33.7083,-96.401,165.8,TX,DENISON 9.9 ESE,,,
US1TXGA0038,33.6406,-96.6479,217.3,TX,SHERMAN 2.7 NW,,,
US1TXGA0039,33.8014,-96.8694,225.6,TX,GORDONVILLE 1.0 WNW,,,
US1TXGA0040,33.8791,-96.6327,197.5,TX,POTTSBORO 7.7 NNE,,,
US1TXGD0001,28.8187,-97.2057,44.8,TX,VICTORIA 13.5 W,,,
US1TXGD0003,28.6496,-97.3585,42.1,TX,GOLIAD 2.4 SE,,,
US1TXGD0004,28.7424,-97.6155,79.9,TX,GOLIAD 14.5 WNW,,,
US1TXGD0005,28.6708,-97.3974,47.9,TX,GOLIAD 0.4 WNW,,,
US1TXGD0006,28.6728,-97.3966,61.3,TX,GOLIAD 0.4 NW,,,
US1TXGD0008,28.7103,-97.4399,65.8,TX,GOLIAD 4.1 NW,,,
US1TXGD0009,28.7574,-97.2589,53.6,TX,GOLIAD 10.1 NE,,,
US1TXGD0012,28.8349,-97.4077,82.6,TX,GOLIAD 11.5 N,,,
US1TXGD0015,28.8915,-97.3821,67.1,TX,WESER 1.9 NW,,,
US1TXGD0016,28.5825,-97.7006,102.4,TX,BEEVILLE 12.6 NNE,,,
US1TXGD0017,28.6677,-97.3918,53.3,TX,GOLIAD 0.1 S,,,
US1TXGD0018,28.723,-97.3014,46.9,TX,GOLIAD 6.6 NE,,,
US1TXGD0019,28.7757,-97.2588,52.7,TX,GOLIAD 10.9 NE,,,
US1TXGD0022,28.7068,-97.1918,36.0,TX,VICTORIA 15.0 WSW,,,
US1TXGD0024,28.6138,-97.6647,100.0,TX,BERCLAIR 7.3 NW,,,
US1TXGD0025,28.8641,-97.3311,65.8,TX,GOLIAD 14.3 NNE,,,
US1TXGD0027,28.7028,-97.4912,75.0,TX,GOLIAD 6.5 WNW,,,
US1TXGD0028,28.7644,-97.258,53.0,TX,GOLIAD 10.4 NE,,,
US1TXGD0031,28.7861,-97.4475,90.5,TX,GOLIAD 8.7 NNW,,,
US1TXGG0002,32.5108,-94.8068,117.0,TX,LONGVIEW 2.6 W,,,
US1TXGG0005,32.5578,-94.7274,125.0,TX,LONGVIEW 3.4 NE,,,
US1TXGG0007,32.5199,-94.7465,108.8,TX,LONGVIEW 0.9 E,,,
US1TXGG0008,32.5497,-94.788,118.6,TX,LONGVIEW 2.7 NW,,,
US1TXGG0010,32.4599,-94.9264,85.6,TX,GLADEWATER 5.8 S,,,
US1TXGG0014,32.4214,-94.8539,88.7,TX,KILGORE 2.5 NNE,,,
US1TXGG0015,32.5217,-94.7816,108.5,TX,LONGVIEW 1.2 WNW,,,
US1TXGL0001,31.8611,101.4842,798.3,TX,GARDEN CITY 0.3 SW,,,
US1TXGL0002,31.6518,101.3443,817.2,TX,GARDEN CITY 16.7 SSE,,,
US1TXGM0001,30.6754,-96.0912,89.3,TX,IOLA 6.8 SSW,,,
US1TXGM0003,30.76,-96.07,103.0,TX,IOLA 0.9 SSE,,,
US1TXGM0007,30.6348,-96.1423,76.5,TX,IOLA 10.4 SSW,,,
US1TXGN0001,32.7165,102.6647,1012.9,TX,SEMINOLE 0.7 W,,,
US1TXGP0001,29.6655,-98.1179,213.1,TX,NEW BRAUNFELS 2.7 S,,,
US1TXGP0002,29.6239,-98.047,175.0,TX,MCQUEENEY 1.8 N,,,
US1TXGP0005,29.5721,-98.2584,218.2,TX,SCHERTZ 1.2 N,,,
US1TXGP0007,29.5435,-98.1573,194.5,TX,MARION 2.2 SSW,,,
US1TXGP0012,29.5317,-98.0015,177.7,TX,SEGUIN 3.8 SSW,,,
US1TXGP0013,29.5699,-97.9483,158.5,TX,SEGUIN 1.4 ESE,,,
US1TXGP0014,29.4062,-98.0116,185.3,TX,NEW BERLIN 6.7 SE,,,
US1TXGP0016,29.6403,-97.8273,176.5,TX,KINGSBURY 0.5 S,,,
US1TXGP0017,29.5646,-98.0855,196.0,TX,MCQUEENEY 3.4 SW,,,
US1TXGP0019,29.5548,-98.0592,185.3,TX,MCQUEENEY 3.1 SSW,,,
US1TXGP0021,29.5511,-98.0131,157.0,TX,SEGUIN 3.3 SW,,,
US1TXGP0022,29.5949,-97.9205,159.4,TX,SEGUIN 3.1 ENE,,,
US1TXGP0023,29.5746,-97.9377,159.4,TX,SEGUIN 1.9 E,,,
US1TXGP0024,29.6148,-98.2442,252.7,TX,CIBOLO 2.9 NNW,,,
US1TXGP0025,29.6388,-97.9184,173.1,TX,SEGUIN 5.1 NE,,,
US1TXGP0029,29.5856,-98.2554,232.6,TX,SCHERTZ 2.2 N,,,
US1TXGP0031,29.6717,-98.0987,189.6,TX,NEW BRAUNFELS 2.5 SSE,,,
US1TXGP0033,29.6267,-98.0444,171.3,TX,SEGUIN 5.6 NW,,,
US1TXGP0034,29.5996,-98.0355,161.2,TX,MCQUEENEY 0.5 ENE,,,
US1TXGP0036,29.656,-97.6555,108.5,TX,LULING 1.9 SSW,,,
US1TXGP0037,29.7306,-97.9254,148.4,TX,KINGSBURY 8.1 NW,,,
US1TXGP0039,29.8334,-97.9054,196.0,TX,SAN MARCOS 3.5 SSE,,,
US1TXGP0040,29.6118,-97.7622,166.4,TX,KINGSBURY 4.7 SE,,,
US1TXGP0041,29.5835,-98.2698,249.9,TX,SCHERTZ 2.0 NNW,,,
US1TXGP0042,29.5681,-97.9616,164.0,TX,SEGUIN 0.9 SSE,,,
US1TXGP0043,29.5772,-98.2766,238.7,TX,SCHERTZ 1.8 NNW,,,
US1TXGP0045,29.5178,-97.7868,131.4,TX,SEGUIN 11.7 ESE,,,
US1TXGP0048,29.5738,-97.9671,162.2,TX,SEGUIN 0.4 SSE,,,
US1TXGP0052,29.583,-98.218,235.0,TX,CIBOLO 1.1 NE,,,
US1TXGP0053,29.6649,-98.1244,213.4,TX,NEW BRAUNFELS 2.8 S,,,
US1TXGP0054,29.575,-97.9479,163.4,TX,SEGUIN 1.3 ESE (SEGUIN HIGH SC,,,
US1TXGP0056,29.5119,-97.9378,158.2,TX,SEGUIN 5.0 SSE,,,
US1TXGP0057,29.4865,-98.0147,167.9,TX,SEGUIN 7.0 SSW,,,
US1TXGP0058,29.6667,-97.8505,191.7,TX,KINGSBURY 1.9 NW,,,
US1TXGP0062,29.67,-98.1143,218.5,TX,NEW BRAUNFELS 2.4 S,,,
US1TXGP0063,29.3875,-97.9769,191.4,TX,SEGUIN 13.3 S,,,
US1TXGP0064,29.6879,-97.9916,186.5,TX,SEGUIN 7.6 N,,,
US1TXGP0068,29.5995,-98.2594,263.3,TX,CIBOLO 2.4 NW,,,
US1TXGP0071,29.5952,-98.2793,250.9,TX,SCHERTZ 3.0 NNW,,,
US1TXGP0072,29.5734,-98.1389,197.5,TX,MARION 0.2 E,,,
US1TXGP0073,29.6177,-98.2375,259.1,TX,SCHERTZ 4.6 NNE,,,
US1TXGP0079,29.7939,-97.849,168.2,TX,STAPLES 1.2 NW,,,
US1TXGP0082,29.66,-98.108,198.4,TX,NEW BRAUNFELS 3.1 S,,,
US1TXGP0083,29.5934,-98.0423,171.6,TX,MCQUEENEY 0.3 S,,,
US1TXGP0084,29.52,-97.969,157.9,TX,SEGUIN 4.1 S,,,
US1TXGP0086,29.6073,-97.9472,172.2,TX,SEGUIN 2.3 NE,,,
US1TXGP0087,29.6225,-98.0383,173.1,TX,SEGUIN 5.1 NW,,,
US1TXGP0088,29.7879,-97.9589,200.6,TX,SAN MARCOS 6.6 SSW,,,
US1TXGP0091,29.5788,-98.239,225.9,TX,CIBOLO 0.5 NW,,,
US1TXGP0092,29.5831,-98.1414,204.2,TX,MARION 0.7 N,,,
US1TXGP0093,29.6766,-98.0325,195.7,TX,NEW BRAUNFELS 5.4 ESE,,,
US1TXGP0097,29.5308,-97.8789,136.2,TX,SEGUIN 6.4 ESE,,,
US1TXGP0099,29.5648,-97.9268,153.9,TX,SEGUIN 2.7 ESE,,,
US1TXGP0101,29.6293,-98.0834,180.4,TX,NEW BRAUNFELS 5.6 SSE,,,
US1TXGP0103,29.4379,-98.1081,172.2,TX,LA VERNIA 5.8 N,,,
US1TXGP0107,29.4838,-98.0803,180.7,TX,SEGUIN 9.4 SW,,,
US1TXGP0111,29.6189,-98.2472,257.3,TX,SCHERTZ 4.5 NNE,,,
US1TXGP0114,29.5722,-97.9632,164.0,TX,SEGUIN 0.6 SE,,,
US1TXGP0116,29.5037,-98.1642,186.5,TX,MARION 5.0 SSW,,,
US1TXGP0117,29.7778,-97.9414,196.9,TX,SAN MARCOS 7.1 S,,,
US1TXGP0118,29.6036,-98.2533,253.6,TX,CIBOLO 2.4 NNW,,,
US1TXGP0120,29.5775,-98.2767,244.1,TX,SCHERTZ 1.8 NNW,,,
US1TXGP0121,29.656,-97.7382,142.0,TX,KINGSBURY 5.4 E,,,
US1TXGP0123,29.5536,-97.9409,156.7,TX,SEGUIN 2.5 SE,,,
US1TXGP0126,29.6616,-98.1077,202.4,TX,NEW BRAUNFELS 3.0 S,,,
US1TXGP0127,29.6913,-97.988,188.7,TX,SEGUIN 7.8 N,,,
US1TXGP0129,29.5484,-97.8644,143.9,TX,SEGUIN 6.6 ESE,,,
US1TXGP0134,29.5008,-97.9502,160.0,TX,SEGUIN 5.6 SSE,,,
US1TXGP0135,29.5125,-98.0494,185.9,TX,SEGUIN 6.7 SW,,,
US1TXGR0002,33.0499,101.1629,709.6,TX,JUSTICEBURG 2.4 ENE,,,
US1TXGS0003,30.1781,-99.1533,613.0,TX,HARPER 10.1 SSE,,,
US1TXGS0006,30.1504,-99.145,622.1,TX,KERRVILLE 7.5 N,,,
US1TXGS0007,30.2798,-99.2417,627.0,TX,HARPER 1.4 S,,,
US1TXGS0008,30.149,-99.142,613.9,TX,KERRVILLE 7.4 N,,,
US1TXGS0009,30.2925,-98.8551,538.0,TX,FREDERICKSBURG 1.8 NE,,,
US1TXGS0010,30.1575,-99.0392,562.1,TX,KERRVILLE 9.9 NE,,,
US1TXGS0011,30.2968,-99.2273,605.3,TX,HARPER 1.3 SE,,,
US1TXGS0012,30.2682,-99.2925,657.1,TX,HARPER 3.7 SW,,,
US1TXGS0015,30.2375,-98.6258,432.8,TX,STONEWALL 2.3 ENE,,,
US1TXGS0016,30.3389,-99.0807,619.0,TX,FREDERICKSBURG 13.3 WNW,,,
US1TXGS0017,30.1576,-99.0478,595.9,TX,FREDERICKSBURG 13.1 SW,,,
US1TXGS0018,30.2617,-99.0766,617.8,TX,FREDERICKSBURG 12.2 W,,,
US1TXGS0020,30.2963,-99.2993,647.1,TX,HARPER 3.3 WSW,,,
US1TXGS0021,30.3921,-98.8565,634.0,TX,FREDERICKSBURG 8.5 N,,,
US1TXGS0022,30.2589,-98.8561,1502.7,TX,FREDERICKSBURG 1.3 SE,,,
US1TXGS0024,30.4007,-98.7022,520.6,TX,WILLOW CITY 0.1 W,,,
US1TXGS0025,30.4103,-98.773,580.9,TX,WILLOW CITY 4.3 W,,,
US1TXGS0026,30.3833,-98.7321,561.4,TX,FREDERICKSBURG 11.4 NE,,,
US1TXGS0028,30.4105,-98.7712,580.9,TX,WILLOW CITY 4.2 W,,,
US1TXGS0030,30.191,-98.87,535.2,TX,FREDERICKSBURG 5.5 S,,,
US1TXGS0031,30.2253,-99.0154,537.7,TX,FREDERICKSBURG 9.1 WSW,,,
US1TXGS0032,30.2433,-98.4437,538.0,TX,FREDERICKSBURG 12.4 NE,,,
US1TXGS0033,30.1567,-98.915,579.4,TX,FREDERICKSBURG 8.3 SSW,,,
US1TXGS0034,30.2593,-98.8629,510.2,TX,FREDERICKSBURG 1.0 SE,,,
US1TXGS0037,30.2657,-98.8777,533.4,TX,FREDERICKSBURG 0.5 SW,,,
US1TXGS0038,30.3783,-99.2497,642.8,TX,HARPER 5.4 N,,,
US1TXGS0039,30.3711,-99.2528,659.6,TX,HARPER 4.9 N,,,
US1TXGS0043,30.2831,-98.9491,546.8,TX,FREDERICKSBURG 4.7 W,,,
US1TXGS0045,30.2661,-98.7963,491.0,TX,FREDERICKSBURG 4.5 E,,,
US1TXGS0046,30.2266,-99.0164,537.1,TX,FREDERICKSBURG 9.1 WSW,,,
US1TXGS0047,30.2902,-98.945,531.3,TX,FREDERICKSBURG 4.6 WNW,,,
US1TXGS0049,30.3022,-99.0006,579.4,TX,FREDERICKSBURG 8.0 WNW,,,
US1TXGS0050,30.4445,-99.1301,527.6,TX,DOSS 0.0 E,,,
US1TXGS0051,30.2995,-98.7521,574.5,TX,FREDERICKSBURG 7.4 ENE,,,
US1TXGS0052,30.3566,-98.9408,613.9,TX,FREDERICKSBURG 7.2 NW,,,
US1TXGS0053,30.4392,-98.8158,521.8,TX,FREDERICKSBURG 12.1 NNE,,,
US1TXGS0055,30.31,-99.2562,631.5,TX,HARPER 1.0 NW,,,
US1TXGS0056,30.2229,-99.2976,660.8,TX,INGRAM 10.6 NNW,,,
US1TXGS0058,30.1392,-99.1575,593.4,TX,KERRVILLE 6.8 N,,,
US1TXGS0059,30.2243,-99.1364,608.4,TX,FREDERICKSBURG 16.1 WSW,,,
US1TXGS0061,30.2799,-98.9033,554.4,TX,FREDERICKSBURG 2.0 WNW,,,
US1TXGS0065,30.2603,-98.8737,523.0,TX,FREDERICKSBURG 0.7 S,,,
US1TXGS0068,30.3902,-99.1092,608.4,TX,FREDERICKSBURG 16.4 WNW,,,
US1TXGV0001,29.4764,-95.0273,4.0,TX,DICKINSON 2.8 ENE,,,
US1TXGV0002,25.9663,-97.4836,9.1,TX,BROWNSVILLE 2.9 N,,,
US1TXGV0003,29.5158,-95.0499,7.9,TX,KEMAH 2.0 WSW,,,
US1TXGV0004,29.5033,-95.1085,7.0,TX,LEAGUE CITY 1.2 N,,,
US1TXGV0005,29.4867,-95.2072,11.9,TX,FRIENDSWOOD 1.9 SSW,,,
US1TXGV0006,29.323,-94.9349,6.1,TX,BAYOU VISTA 0.2 SE,,,
US1TXGV0007,29.456,-95.0891,4.9,TX,DICKINSON 1.4 W,,,
US1TXGV0009,29.4555,-95.0889,10.1,TX,DICKINSON 1.4 W,,,
US1TXGV0013,29.5068,-95.0557,11.0,TX,LEAGUE CITY 2.4 E,,,
US1TXGV0014,29.4843,-95.1482,7.6,TX,LEAGUE CITY 2.4 W,,,
US1TXGV0015,29.5057,-95.1242,5.8,TX,LEAGUE CITY 1.7 NW,,,
US1TXGV0016,29.4808,-95.138,7.6,TX,LEAGUE CITY 1.9 W,,,
US1TXGV0017,29.406,-94.9341,2.1,TX,TEXAS CITY 1.5 E,,,
US1TXGV0018,29.2824,-94.805,4.0,TX,GALVESTON 6.4 NE,,,
US1TXGV0021,29.4941,-95.1188,7.6,TX,LEAGUE CITY 0.9 NW,,,
US1TXGV0022,29.511,-95.0898,6.1,TX,LEAGUE CITY 2.1 NNE,,,
US1TXGV0023,29.5201,-95.056,5.8,TX,KEMAH 2.2 WSW,,,
US1TXGV0024,29.4944,-95.1036,7.6,TX,LEAGUE CITY 0.7 NNE,,,
US1TXGV0025,29.512,-95.0994,7.3,TX,LEAGUE CITY 1.5 NE,,,
US1TXGV0026,29.5139,-95.0919,5.5,TX,LEAGUE CITY 2.2 NNE,,,
US1TXGV0027,29.3059,-94.7895,2.1,TX,GALVESTON 8.1 NE,,,
US1TXGV0028,29.5037,-95.1023,7.3,TX,LEAGUE CITY 1.3 NNE,,,
US1TXGV0029,29.5303,-95.0236,4.6,TX,KEMAH 0.2 WNW,,,
US1TXGV0033,29.4147,-95.1159,7.6,TX,SANTA FE 2.5 NNW,,,
US1TXGV0034,29.5407,-95.0698,5.5,TX,LEAGUE CITY 2.7 NE,,,
US1TXGV0035,29.3833,-95.1034,7.9,TX,SANTA FE 0.3 WNW,,,
US1TXGV0036,29.4053,-94.9092,1.8,TX,TEXAS CITY 3.0 E,,,
US1TXGV0037,29.4031,-94.8986,2.1,TX,TEXAS CITY 3.6 E,,,
US1TXGV0038,29.5111,-95.0919,6.1,TX,LEAGUE CITY 2.0 NNE,,,
US1TXGV0041,29.4498,-95.0927,5.2,TX,LEAGUE CITY 2.6 SSE,,,
US1TXGV0043,29.4765,-94.5803,2.4,TX,CRYSTAL BEACH 3.7 ENE,,,
US1TXGV0044,29.5014,-94.9898,4.6,TX,BACLIFF 0.5 SSE,,,
US1TXGV0045,29.2726,-94.8448,1.8,TX,GALVESTON 3.5 SW,,,
US1TXGV0046,29.5231,-95.0382,5.2,TX,LEAGUE CITY 3.6 ENE,,,
US1TXGV0049,29.334,-94.9399,1.8,TX,LA MARQUE 3.9 SE,,,
US1TXGV0050,29.5098,-95.0862,6.1,TX,LEAGUE CITY 2.1 NE,,,
US1TXGV0051,29.3633,-94.9644,3.0,TX,LA MARQUE 1.8 E,,,
US1TXGV0052,29.478,-95.1648,8.5,TX,LEAGUE CITY 3.5 W,,,
US1TXGV0054,29.3017,-94.7809,2.4,TX,GALVESTON 8.4 NE,,,
US1TXGV0060,29.3716,-95.099,7.9,TX,SANTA FE 0.7 S,,,
US1TXGV0061,29.2067,-94.9465,1.5,TX,GALVESTON 3.6 WSW,,,
US1TXGV0062,29.2767,-94.817,3.4,TX,GALVESTON 5.6 NE,,,
US1TXGV0063,29.5001,-95.1873,7.3,TX,FRIENDSWOOD 1.0 SE,,,
US1TXGV0064,29.338,-95.0261,3.0,TX,HITCHCOCK 1.6 NNW,,,
US1TXGV0066,29.3457,-95.0926,6.1,TX,SANTA FE 2.5 S,,,
US1TXGV0068,29.4612,-95.0643,3.4,TX,DICKINSON 0.5 NNE,,,
US1TXGV0069,29.4904,-95.1207,6.7,TX,LEAGUE CITY 0.9 WNW,,,
US1TXGV0070,29.4052,-94.8944,2.1,TX,TEXAS CITY 3.8 E,,,
US1TXGV0071,29.4095,-95.0314,6.7,TX,TEXAS CITY 4.4 W,,,
US1TXGV0073,29.3014,-94.7817,2.4,TX,GALVESTON 8.3 NE,,,
US1TXGV0076,29.4648,-95.0415,4.6,TX,DICKINSON 1.7 ENE,,,
US1TXGV0082,29.4372,-95.1375,5.8,TX,DICKINSON 4.4 WSW,,,
US1TXGY0003,35.5924,100.9603,979.0,TX,PAMPA 3.1 N,,,
US1TXGZ0001,29.4559,-97.2198,128.6,TX,SHINER 3.3 WNW,,,
US1TXGZ0002,29.468,-97.2476,152.7,TX,SHINER 5.2 WNW,,,
US1TXGZ0004,29.602,-97.4795,124.1,TX,GONZALES 6.7 NNW,,,
US1TXGZ0005,29.4718,-97.4948,93.0,TX,GONZALES 3.8 SW,,,
US1TXGZ0007,29.7178,-97.3414,140.2,TX,WAELDER 3.2 WNW,,,
US1TXGZ0010,29.4461,-97.425,80.8,TX,GONZALES 4.5 SSE,,,
US1TXGZ0012,29.277,-97.6359,91.7,TX,SMILEY 0.4 NNE,,,
US1TXGZ0013,29.6964,-97.2969,119.2,TX,WAELDER 0.2 N,,,
US1TXGZ0016,29.465,-97.7263,136.6,TX,LEESVILLE 4.2 NE,,,
US1TXGZ0021,29.5645,-97.4814,110.9,TX,GONZALES 4.4 NNW,,,
US1TXGZ0024,29.4984,-97.5315,119.2,TX,GONZALES 5.1 W,,,
US1TXGZ0025,29.5006,-97.4479,91.1,TX,GONZALES 0.6 S,,,
US1TXGZ0026,29.5336,-97.2294,117.0,TX,GONZALES 13.2 E,,,
US1TXGZ0028,29.3851,-97.4767,84.7,TX,GONZALES 8.7 SSW,,,
US1TXGZ0030,29.719,-97.4086,118.0,TX,WAELDER 7.0 WNW,,,
US1TXHAL001,34.744,100.5552,647.1,TX,MEMPHIS 1.4 NNW,,,
US1TXHAL002,34.5036,100.4313,555.7,TX,ESTELLINE 3.0 S,,,
US1TXHAL004,34.7145,100.5372,615.4,TX,MEMPHIS 0.7 S,,,
US1TXHCK002,33.4922,102.1883,1036.9,TX,ROPESVILLE 5.8 NNW,,,
US1TXHCK003,33.76,102.1035,1024.1,TX,ROUNDUP 0.4 SW,,,
US1TXHCK004,33.743,102.1194,1026.9,TX,ANTON 5.3 SSE,,,
US1TXHCK006,33.759,102.093,1026.3,TX,ANTON 5.4 SE,,,
US1TXHDD001,32.5309,-97.8465,255.1,TX,GRANBURY 7.1 NNW,,,
US1TXHDD002,32.4841,-97.8165,216.1,TX,GRANBURY 3.5 NNW,,,
US1TXHDD004,32.3431,-97.7247,237.7,TX,GRANBURY 7.6 SSE,,,
US1TXHDD006,32.389,-97.8146,291.4,TX,GRANBURY 3.9 SSW,,,
US1TXHDD007,32.4369,-97.7043,237.1,TX,GRANBURY 4.9 E,,,
US1TXHDD008,32.4955,-97.7391,261.8,TX,GRANBURY 4.8 NE,,,
US1TXHDD009,32.415,-97.7545,214.6,TX,GRANBURY 2.6 SE,,,
US1TXHDD012,32.4042,-97.7686,256.9,TX,GRANBURY 2.7 SSE,,,
US1TXHDL001,26.244,-98.212,39.0,TX,MCALLEN 2.6 NE,,,
US1TXHDL004,26.2465,-98.264,42.1,TX,MCALLEN 2.6 NW,,,
US1TXHDL005,26.408,-98.4589,89.0,TX,LA JOYA 11.1 N,,,
US1TXHDL006,26.2086,-98.1084,32.9,TX,ALAMO 1.5 NNE,,,
US1TXHDL008,26.3368,-98.1819,31.1,TX,EDINBURG 3.0 NNW,,,
US1TXHDL009,26.2224,-98.2881,42.1,TX,MISSION 1.9 ENE,,,
US1TXHDL013,26.2315,-98.343,49.1,TX,MISSION 2.1 NW,,,
US1TXHDL016,26.2483,-98.1828,32.6,TX,PHARR 5.1 N,,,
US1TXHDL017,26.2913,-98.1813,30.5,TX,EDINBURG 1.1 WSW,,,
US1TXHDL018,26.1934,-98.2277,36.6,TX,MCALLEN 1.7 SSE,,,
US1TXHDL019,26.1859,-98.3808,33.8,TX,MISSION 4.3 WSW,,,
US1TXHDL021,26.2431,-98.2161,34.7,TX,MCALLEN 2.4 NE,,,
US1TXHDL025,26.2465,-98.4085,47.5,TX,PALMVIEW 2.5 WNW,,,
US1TXHDL032,26.6064,-98.2488,38.1,TX,LINN 8.4 WNW,,,
US1TXHDL034,26.2368,-98.2762,37.8,TX,MISSION 3.1 NE,,,
US1TXHDL039,26.1895,-98.3754,38.1,TX,MISSION 3.9 WSW,,,
US1TXHDL040,26.3508,-98.3112,52.1,TX,MISSION 9.6 N,,,
US1TXHDL041,26.3308,-98.171,29.0,TX,EDINBURG 2.4 N,,,
US1TXHDL046,26.2527,-98.2252,35.1,TX,MCALLEN 2.7 NNE,,,
US1TXHDL050,26.2662,-98.2368,38.7,TX,MCALLEN 3.5 N,,,
US1TXHDS004,31.0556,105.0696,1321.3,TX,ALLAMOORE 4.2 SW,,,
US1TXHDS006,31.7809,105.4716,1314.9,TX,CORNUDAS 0.1 N,,,
US1TXHDS007,31.3615,105.3536,1401.8,TX,SIERRA BLANCA 12.9 N,,,
US1TXHDS008,31.7691,105.6188,1382.6,TX,CORNUDAS 8.7 WSW,,,
US1TXHDS009,31.9231,105.218,1138.7,TX,DELL CITY 1.4 SW,,,
US1TXHDS010,31.1836,105.3517,1386.5,TX,SIERRA BLANCA 0.7 NNE,,,
US1TXHDS011,30.9519,104.9475,1271.9,TX,VAN HORN 9.0 SW,,,
US1TXHDS012,31.0276,105.0799,1350.3,TX,VAN HORN 14.5 W,,,
US1TXHDS013,30.9664,105.2989,1230.8,TX,SIERRA BLANCA 14.7 SSE,,,
US1TXHDS023,31.1838,105.4921,1469.4,TX,TAMMEN RANCH,,,
US1TXHDS024,30.9311,105.1475,1492.3,TX,FRENCHMAN CANYON,,,
US1TXHDS025,31.3645,105.9355,1084.8,TX,ACALA 2.4 NW,,,
US1TXHDS026,30.6972,105.0606,979.0,TX,BOSQUE BONITA,,,
US1TXHDS028,30.8289,105.1944,1042.7,TX,BOB LOVE RANCH,,,
US1TXHDS029,31.0914,105.1906,1319.8,TX,DEAN-WALKER RANCH,,,
US1TXHDS030,31.3173,104.9703,1683.7,TX,MCADOO RANCH,,,
US1TXHDS032,31.8447,104.9552,1118.3,TX,SALT FLAT 10.7 NE,,,
US1TXHDS037,31.2864,105.0617,1576.4,TX,LC RANCH,,,
US1TXHDS039,31.5065,105.6186,1528.0,TX,FORT HANCOCK 20.5 NE,,,
US1TXHLE001,34.1971,101.7431,1040.0,TX,PLAINVIEW 2.2 WNW,,,
US1TXHLE009,33.834,101.8434,1026.9,TX,ABERNATHY 0.2 NNE,,,
US1TXHLE010,33.8758,101.8617,1027.2,TX,ABERNATHY 3.2 NNW,,,
US1TXHLL001,31.8741,-97.217,162.8,TX,AQUILLA 1.3 NNE,,,
US1TXHLL002,32.1198,-97.2769,212.4,TX,BLUM 7.2 ESE,,,
US1TXHLL003,32.1633,-97.1428,214.0,TX,ITASCA 0.4 NE,,,
US1TXHLL004,32.1847,-97.0993,242.3,TX,ITASCA 3.4 ENE,,,
US1TXHMP001,35.6928,100.235,785.8,TX,BRISCOE 8.1 NNE,,,
US1TXHND002,32.1158,-95.481,114.3,TX,FRANKSTON 4.4 NNE,,,
US1TXHND003,32.2838,-96.0872,113.1,TX,PAYNE SPRINGS 0.2 NNE,,,
US1TXHND004,32.2794,-96.0474,113.4,TX,PAYNE SPRINGS 2.5 E,,,
